shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP03455,Machinery,520942,115709,115619,1088.05,0.033611029276734705,1.0007784187720012,False,False,False,False,0,Low,No flags
SHP03440,Machinery,520942,78299,77334,319.56,0.08297368075143281,1.0124783407039595,False,False,False,False,0,Low,No flags
SHP03426,Agricultural,260300,55058,55676,1619.16,0.03509190039575363,0.9889000646598175,False,False,False,False,0,Low,No flags
SHP03423,Machinery,100610,39620,39003,105.26,0.5423649741192523,1.0158192959515935,False,False,False,False,0,Low,No flags
SHP03420,Electronics,100610,43380,43710,1938.71,0.014662977347092609,0.9924502402196294,False,False,False,False,0,Low,No flags
SHP03621,Textiles,100610,27547,27829,2933.4,0.002529851643262026,0.9898666858313271,False,False,False,False,0,Low,No flags
SHP03618,Textiles,847130,140724,141041,2069.38,0.018221590765539572,0.9977524265993576,False,False,False,False,0,Low,No flags
SHP03606,Agricultural,100610,10618,10711,1335.93,0.0016260272562719292,0.9913173373167772,False,False,False,False,0,Low,No flags
SHP03602,Machinery,847130,38532,38432,1560.82,0.006334879006326386,1.002601998334721,False,False,False,False,0,Low,No flags
SHP03595,Minerals,100610,115299,115989,2046.02,0.022532115783905106,0.9940511600237953,False,False,False,False,0,Low,No flags
SHP03592,Minerals,847130,127111,126568,1691.09,1.1218676146613202,1.0042901839327476,False,False,False,False,0,Low,No flags
SHP03582,Textiles,100610,100865,100300,1920.87,0.011781480939080546,1.0056331006979062,False,False,False,False,0,Low,No flags
SHP03579,Agricultural,843890,33845,33861,2607.08,0.003492589944918064,0.9995274799917309,False,False,False,False,0,Low,No flags
SHP03575,Textiles,100610,65911,65836,495.65,0.027866495510099645,1.0011391943617474,False,False,False,False,0,Low,No flags
SHP03562,Textiles,260300,106347,107143,852.4,0.03184324882522495,0.9925706765724313,False,False,False,False,0,Low,No flags
SHP03555,Electronics,847130,16226,16778,851.49,0.003927454184695415,0.9670997735129336,False,False,False,False,0,Low,No flags
SHP03553,Electronics,847130,58493,57864,377.1,0.044153914660121744,1.010870316604452,False,False,False,False,0,Low,No flags
SHP03546,Machinery,520942,141977,141163,1852.97,0.028913704169573354,1.0057663835424298,False,False,False,False,0,Low,No flags
SHP03541,Electronics,843890,25152,25831,2703.12,0.0030882188311863778,0.9737137547907553,False,False,False,False,0,Low,No flags
SHP03540,Machinery,847130,47673,47098,1371.56,0.007096413128381853,1.0122085863518622,False,False,False,False,0,Low,No flags
SHP03537,Minerals,100610,121773,121265,1110.07,1.1670051859869295,1.0041891724735084,False,False,False,False,0,Low,No flags
SHP03669,Electronics,260300,137309,138252,476.18,0.06456678097074875,0.9931791221826809,False,False,False,False,0,Low,No flags
SHP01554,Electronics,260300,28798,29599,2686.71,0.01999754790814733,0.972938274941721,False,False,False,False,0,Low,No flags
SHP01546,Machinery,260300,20305,19834,2233.79,0.009053717487166373,1.0237471009377836,False,False,False,False,0,Low,No flags
SHP01544,Machinery,843890,20668,21061,2847.77,0.001846249958016528,0.9813399173828403,False,False,False,False,0,Low,No flags
SHP01529,Minerals,843890,20624,21372,120.08,0.036754154766356635,0.9650009358038555,False,False,False,False,0,Low,No flags
SHP01513,Electronics,100610,62788,61980,1903.83,0.0138164371112115,1.0130364633752824,False,False,False,False,0,Low,No flags
SHP01507,Minerals,100610,41719,41494,2397.07,0.004853364263949389,1.005422470718658,False,False,False,False,0,Low,No flags
SHP01504,Minerals,520942,137783,136791,1388.03,0.02427020673985771,1.00725193908956,False,False,False,False,0,Low,No flags
SHP01481,Agricultural,847130,137154,137746,191.07,0.16225603390291526,0.9957022345476456,False,False,False,False,0,Low,No flags
SHP01479,Machinery,520942,52289,51842,427.79,0.03048903309380491,1.0086223525326954,False,False,False,False,0,Low,No flags
SHP01452,Minerals,847130,110494,110092,26.62,1.4457641520518796,1.003651491479853,False,False,False,False,0,Low,No flags
SHP01433,Agricultural,100610,133431,132899,1101.89,0.14162906381109458,1.0040030399024824,False,False,False,False,0,Low,No flags
SHP01430,Minerals,260300,79935,79938,362.09,0.0453585436688379,0.999962470914959,False,False,False,False,0,Low,No flags
SHP03664,Machinery,843890,131003,130921,723.1,0.39384473853517166,1.0006263319100832,False,False,False,False,0,Low,No flags
SHP03637,Minerals,843890,79038,79359,2541.27,0.03351484046193032,0.9959550901599062,False,False,False,False,0,Low,No flags
SHP03622,Agricultural,847130,127225,127800,2978.67,0.014923834998401643,0.9955007824726134,False,False,False,False,0,Low,No flags
SHP03785,Minerals,260300,122415,121815,2972.84,0.25108412387793094,1.0049255017854943,False,False,False,False,0,Low,No flags
SHP03768,Machinery,520942,108001,108788,2008.4,0.013809616457309706,0.9927657462220097,False,False,False,False,0,Low,No flags
SHP03767,Textiles,520942,24462,23644,383.98,0.029236550272560134,1.034596514972086,False,False,False,False,0,Low,No flags
SHP03763,Minerals,843890,25881,26679,111.95,0.05133989875441086,0.9700888339143147,False,False,False,False,0,Low,No flags
SHP03733,Agricultural,520942,15998,16729,413.19,0.01171505755064128,0.9563034251897902,False,False,False,False,0,Low,No flags
SHP03725,Machinery,100610,47905,47793,2998.8,0.006284312833447042,1.002343439415814,False,False,False,False,0,Low,No flags
SHP03724,Electronics,100610,21982,21924,1009.66,0.006220481576542033,1.0026455026455026,False,False,False,False,0,Low,No flags
SHP03722,Textiles,843890,47810,46879,1272.34,0.017244806779280173,1.019859638644169,False,False,False,False,0,Low,No flags
SHP03721,Textiles,260300,134826,135282,845.03,0.03883927261226277,0.9966292633166275,False,False,False,False,0,Low,No flags
SHP03715,Agricultural,520942,122621,123518,2796.75,0.03684378551635189,0.9927379005489079,False,False,False,False,0,Low,No flags
SHP03713,Electronics,847130,65722,66366,662.11,0.0463838560862561,0.9902962360244704,False,False,False,False,0,Low,No flags
SHP03710,Minerals,100610,15669,15830,1551.65,0.0024958681348235183,0.989829437776374,False,False,False,False,0,Low,No flags
SHP03707,Machinery,847130,36048,36210,1000.06,0.07751792956938712,0.9955260977630489,False,False,False,False,0,Low,No flags
SHP03692,Machinery,260300,58173,58323,218.48,0.17798285969958702,0.9974281158376627,False,False,False,False,0,Low,No flags
SHP03680,Agricultural,260300,33922,34909,1939.01,0.013467663289630841,0.9717264888710647,False,False,False,False,0,Low,No flags
SHP03679,Electronics,847130,19695,20098,2415.45,0.0021830683183166333,0.9799482535575679,False,False,False,False,0,Low,No flags
SHP03922,Electronics,100610,137371,136783,1751.94,0.022212688477016865,1.0042987798191296,False,False,False,False,0,Low,No flags
SHP03907,Minerals,520942,145712,146692,132.15,0.6818959826905343,0.9933193357510975,False,False,False,False,0,Low,No flags
SHP03903,Agricultural,260300,31690,30891,400.69,0.020114082454967624,1.0258651387135411,False,False,False,False,0,Low,No flags
SHP03874,Minerals,260300,108278,108882,2290.34,0.021958174777328983,0.9944527102735071,False,False,False,False,0,Low,No flags
SHP03870,Electronics,100610,23537,23403,272.9,0.049739163658479586,1.0057257616544888,False,False,False,False,0,Low,No flags
SHP03867,Textiles,100610,128411,127550,411.15,0.10280498260430909,1.006750294002352,False,False,False,False,0,Low,No flags
SHP03846,Electronics,100610,110004,109937,2722.47,0.052956690545943944,1.0006094399519725,False,False,False,False,0,Low,No flags
SHP03837,Agricultural,520942,135489,134587,2695.9,0.07626316835529656,1.0067019845898935,False,False,False,False,0,Low,No flags
SHP03832,Agricultural,843890,131486,131949,335.55,0.09580737970248458,0.9964910685188975,False,False,False,False,0,Low,No flags
SHP03829,Minerals,847130,114655,114742,794.67,0.37281657778801397,0.999241777204511,False,False,False,False,0,Low,No flags
SHP03821,Machinery,520942,44212,45126,74.64,0.2632606883410742,0.9797456012055135,False,False,False,False,0,Low,No flags
SHP03811,Agricultural,260300,148004,148521,2834.3,0.017719338318885617,0.9965190107796204,False,False,False,False,0,Low,No flags
SHP03808,Agricultural,260300,146336,147175,2586.79,0.036567872379824645,0.9942993035501954,False,False,False,False,0,Low,No flags
SHP03805,Machinery,260300,114267,113346,1059.68,0.032092740935268864,1.0081255624371395,False,False,False,False,0,Low,No flags
SHP03803,Minerals,100610,132561,132447,1507.95,0.02124410032338514,1.0008607216471495,False,False,False,False,0,Low,No flags
SHP04040,Minerals,847130,56516,55767,1760.05,0.030350143107401195,1.0134308820628688,False,False,False,False,0,Low,No flags
SHP04039,Agricultural,847130,62398,62338,1899.65,0.013298422434731477,1.0009624947864866,False,False,False,False,0,Low,No flags
SHP04029,Machinery,260300,31140,30367,2435.33,0.005187329865179648,1.0254552639378272,False,False,False,False,0,Low,No flags
SHP04027,Agricultural,100610,133680,134150,448.96,0.07821245366930146,0.9964964591874768,False,False,False,False,0,Low,No flags
SHP04022,Machinery,843890,54790,55578,1116.17,0.011038341486753872,0.9858217280218792,False,False,False,False,0,Low,No flags
SHP04021,Agricultural,260300,110296,110894,512.87,0.32535014682732133,0.9946074629826681,False,False,False,False,0,Low,No flags
SHP04012,Electronics,843890,18095,17866,1802.62,0.16730277780859712,1.0128176424493451,False,False,False,False,0,Low,No flags
SHP03959,Electronics,847130,111643,112328,1275.26,0.027616809111382548,0.9939017876219642,False,False,False,False,0,Low,No flags
SHP03956,Electronics,843890,115150,115154,1601.58,0.01814225358842196,0.9999652639074631,False,False,False,False,0,Low,No flags
SHP03955,Textiles,520942,33715,34323,1900.79,0.012464765870529766,0.9822859307170119,False,False,False,False,0,Low,No flags
SHP03948,Machinery,843890,40693,39862,933.92,0.07142992554562894,1.0208469218804876,False,False,False,False,0,Low,No flags
SHP03945,Machinery,520942,132583,131745,2969.55,0.013012971586797876,1.0063607727048465,False,False,False,False,0,Low,No flags
SHP03930,Machinery,100610,39654,40482,1291.6,0.033119153785325345,0.9795464650955981,False,False,False,False,0,Low,No flags
SHP03927,Machinery,100610,129751,129646,1381.3,0.03577074456996012,1.0008098977214877,False,False,False,False,0,Low,No flags
SHP03924,Agricultural,847130,43809,43725,2433.45,0.014471732701359053,1.0019210977701545,False,False,False,False,0,Low,No flags
SHP03923,Electronics,520942,121505,121634,1186.98,0.0349248805930103,0.9989394412746436,False,False,False,False,0,Low,No flags
SHP04056,Machinery,260300,51653,50835,640.8,0.02404027846194345,1.0160912756958789,False,False,False,False,0,Low,No flags
SHP01427,Agricultural,843890,14808,14846,287.26,0.0849244139452678,0.9974403879832952,False,False,False,False,0,Low,No flags
SHP01423,Machinery,520942,32032,32150,1838.87,0.00395625560568609,0.9963297045101088,False,False,False,False,0,Low,No flags
SHP01418,Electronics,100610,78927,78233,2430.69,0.007301782492802344,1.0088709368169442,False,False,False,False,0,Low,No flags
SHP01410,Minerals,843890,114934,114718,2693.04,0.017441014698914615,1.0018828780139124,False,False,False,False,0,Low,No flags
SHP01383,Textiles,520942,108025,108841,2217.72,0.021004715968523772,0.992502825222113,False,False,False,False,0,Low,No flags
SHP01366,Textiles,520942,63235,63212,773.05,0.25169035737563,1.0003638549642473,False,False,False,False,0,Low,No flags
SHP01361,Minerals,520942,135439,135984,2765.76,0.014096114965465343,0.9959921755500647,False,False,False,False,0,Low,No flags
SHP01358,Machinery,847130,124783,125128,1996.1,0.014477397205235713,0.9972428233488907,False,False,False,False,0,Low,No flags
SHP01357,Agricultural,260300,116116,115278,1284.26,0.027888560620458944,1.0072693835770918,False,False,False,False,0,Low,No flags
SHP01346,Textiles,843890,6214,6323,2481.58,0.010565611135929699,0.982761347461648,False,False,False,False,0,Low,No flags
SHP01332,Machinery,260300,50215,50764,1348.38,0.02286125566535969,0.9891852493893311,False,False,False,False,0,Low,No flags
SHP01331,Agricultural,843890,119515,119360,2916.64,0.016800715897882554,1.0012985924932976,False,False,False,False,0,Low,No flags
SHP01316,Machinery,847130,113378,114142,1899.87,0.016234144375023473,0.9933065830281579,False,False,False,False,0,Low,No flags
SHP04048,Textiles,843890,16070,16860,802.69,0.01468832145088954,0.9531435349940688,False,False,False,False,0,Low,No flags
SHP04045,Machinery,520942,42343,42646,526.83,0.026499563273203675,0.9928949960136941,False,False,False,False,0,Low,No flags
SHP04167,Machinery,520942,118693,118489,2557.48,0.014530412681495556,1.0017216788056276,False,False,False,False,0,Low,No flags
SHP04165,Machinery,847130,75203,74264,1427.3,0.01805035738401902,1.0126440805773995,False,False,False,False,0,Low,No flags
SHP04155,Agricultural,843890,140691,140158,509.11,0.07476919870606893,1.0038028510680803,False,False,False,False,0,Low,No flags
SHP04144,Machinery,847130,54655,54704,2020.01,0.020206719005624308,0.9991042702544604,False,False,False,False,0,Low,No flags
SHP04137,Electronics,100610,67515,67588,983.42,0.13541079139469686,0.9989199266141918,False,False,False,False,0,Low,No flags
SHP04136,Textiles,260300,107111,107150,1845.01,0.014663912071048177,0.999636024265049,False,False,False,False,0,Low,No flags
SHP04115,Textiles,260300,29587,29700,267.77,0.11521801954216307,0.9961952861952862,False,False,False,False,0,Low,No flags
SHP04107,Electronics,520942,66378,66817,2069.48,0.015383560712363291,0.9934298157654489,False,False,False,False,0,Low,No flags
SHP04096,Textiles,847130,5228,5596,1001.63,0.0020573481386160423,0.9342387419585418,False,False,False,False,0,Low,No flags
SHP04095,Textiles,100610,72192,71338,1488.29,0.15697953218873006,1.0119711794555497,False,False,False,False,0,Low,No flags
SHP04094,Agricultural,520942,44959,45045,628.75,0.052577476318559226,0.998090798090798,False,False,False,False,0,Low,No flags
SHP04093,Minerals,100610,20360,19821,2459.14,0.0033945539809993614,1.0271933807577822,False,False,False,False,0,Low,No flags
SHP04086,Electronics,520942,124612,125418,1860.39,0.017424988133271528,0.9935734902486086,False,False,False,False,0,Low,No flags
SHP04078,Minerals,843890,114306,113924,2019.89,0.013662532679379476,1.0033531126013833,False,False,False,False,0,Low,No flags
SHP04071,Electronics,843890,77799,77160,722.83,0.1719346910278419,1.0082814930015551,False,False,False,False,0,Low,No flags
SHP04057,Agricultural,843890,143447,143914,2736.6,0.016349957547350673,0.9967550064621927,False,False,False,False,0,Low,No flags
SHP04266,Agricultural,843890,16391,16183,47.42,0.13423527822024214,1.0128529938824693,False,False,False,False,0,Low,No flags
SHP04262,Minerals,260300,116558,117012,1436.74,0.0215304451777433,0.9961200560626261,False,False,False,False,0,Low,No flags
SHP04260,Agricultural,520942,65606,64780,1005.95,0.017451954289159056,1.0127508490274777,False,False,False,False,0,Low,No flags
SHP04259,Electronics,843890,127393,127843,930.53,0.10926073427127822,0.996480057570614,False,False,False,False,0,Low,No flags
SHP04252,Minerals,100610,47020,46421,820.12,0.01810327540536745,1.0129036427478944,False,False,False,False,0,Low,No flags
SHP04250,Agricultural,520942,62428,62903,470.91,0.027710881280242357,0.9924486908414543,False,False,False,False,0,Low,No flags
SHP04243,Machinery,100610,56810,57774,1893.98,0.021004927805608354,0.9833142936268909,False,False,False,False,0,Low,No flags
SHP04241,Electronics,100610,56594,56791,440.96,0.028004081785180105,0.996531140497614,False,False,False,False,0,Low,No flags
SHP04239,Textiles,260300,68832,69655,2035.85,0.007015969398052261,0.9881846242193669,False,False,False,False,0,Low,No flags
SHP04225,Electronics,100610,124922,124480,1180.39,0.030738055071649045,1.0035507712082261,False,False,False,False,0,Low,No flags
SHP04218,Textiles,520942,124432,123528,1070.01,0.03292483067891439,1.0073181788744252,False,False,False,False,0,Low,No flags
SHP04211,Minerals,100610,44260,44183,1992.73,0.017244360268208477,1.0017427517370934,False,False,False,False,0,Low,No flags
